Fuel Loadings = tons / acre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macroplot,MonStatusOrd,MonStatus,OneHr,TenHr,HunHr,FineWood,ThSound,ThRotten,ThousandHourDc1Sz1,ThousandHourDc1Sz2,ThousandHourDc1Sz3,ThousandHourDc1Sz4,ThousandHourDc1Sz5,ThousandHourDc2Sz1,ThousandHourDc2Sz2,ThousandHourDc2Sz3,ThousandHourDc2Sz4,ThousandHourDc2Sz5,ThousandHourDc3Sz1,ThousandHourDc3Sz2,ThousandHourDc3Sz3,ThousandHourDc3Sz4,ThousandHourDc3Sz5,ThousandHourDc4Sz1,ThousandHourDc4Sz2,ThousandHourDc4Sz3,ThousandHourDc4Sz4,ThousandHourDc4Sz5,ThousandHourDc5Sz1,ThousandHourDc5Sz2,ThousandHourDc5Sz3,ThousandHourDc5Sz4,ThousandHourDc5Sz5,Th_3_6_Snd,Th_6_12_Snd,Th_12_20_Snd,Th_20_35_Snd,Th_35_50_Snd,Th_GT_50_Snd,Th_3_6_Rot,Th_6_12_Rot,Th_12_20_Rot,Th_20_35_Rot,Th_35_50_Rot,Th_GT_50_Rot,TotalWood,Duff,Litter,TotalAll,DuffDep,LittDep,TotDep,FuelBedDep
PIPN 20,20,03Year1,0.025947806,0.440237774,0.288733742,0.754919321,7.84891934,0,0,0,0,0,0,0,0,0,0,0,0.285591959,0,4.214192257,3.349135124,0,0,0,0,0,0,0,0,0,0,0,0.285591959,4.214192257,3.349135124,0,0,0,0,0,0,0,0,0,8.603838662,4.910709375,0.627853875,14.14240191,0.2925,0.3425,0.635,0
PIPN 20,21,03Year2,0.034624095,0.659490425,0.29009533,0.98420985,12.04968298,0,0,0,0,0,0,0,0,0,0,0,0.319163586,0,4.44138091,7.289138482,0,0,0,0,0,0,0,0,0,0,0,0.319163586,4.44138091,7.289138482,0,0,0,0,0,0,0,0,0,13.03389283,8.184515625,0.439956,21.65836445,0.4875,0.24,0.7275,0
PIPN 20,22,03Year5,0.060783051,0.494895382,0,0.555678433,3.361446961,2.696018169,0,0,0,0,0,0,0,0,0,0,0.285591959,0,3.075855001,0,0,0,1.120174382,1.575843786,0,0,0,0,0,0,0,0.285591959,3.075855001,0,0,0,0,0,2.696018169,0,0,0,0,6.613143563,1.1752125,0.902826375,8.691182438,0.07,0.4925,0.5625,0
PIPN 20,23,03Year10,0.017332458,1.593223822,3.463300401,5.073856681,12.11886815,5.189335531,0,0,0,0,0,0,0,0,0,0,4.700899183,0.982645549,3.078160798,3.357162624,0,0.568256117,1.120174382,3.500905032,0,0,0,0,0,0,0,4.700899183,4.060806346,3.357162624,0,0,0,0.568256117,4.621079415,0,0,0,0,22.38206037,1.93070625,1.49401725,25.80678387,0.115,0.815,0.93,0
PIPN 21,5,Pre,0.088479065,0.718448879,2.045615256,2.8525432,8.237928788,0.354430175,0,0,0,0,0,0,0,0,0,0,1.566958053,1.684409717,0,4.986561018,0,0.354430175,0,0,0,0,0,0,0,0,0,1.566958053,1.684409717,4.986561018,0,0,0,0.354430175,0,0,0,0,0,11.44490216,39.32764688,1.031146875,51.80369591,2.3425,0.5625,2.905,0
PIPN 21,6,01Post,0.052536518,0.222853785,1.164933546,1.440323848,2.15651071,0.280043595,0,0,0,0,0,0,0,0,0,0,0.845119062,1.311391648,0,0,0,0.280043595,0,0,0,0,0,0,0,0,0,0.845119062,1.311391648,0,0,0,0,0.280043595,0,0,0,0,0,3.876878154,4.8687375,0.8249175,9.570533154,0.29,0.45,0.74,0
PIPN 21,7,01Year1,0.061626807,0.278455023,0.876199803,1.216281634,2.214794783,0,0,0,0,0,0,0,0,0,0,0,1.229793946,0.985000838,0,0,0,0,0,0,0,0,0,0,0,0,0,1.229793946,0.985000838,0,0,0,0,0,0,0,0,0,0,3.431076417,2.644228125,0.490367625,6.565672167,0.1575,0.2675,0.425,0
PIPN 21,8,01Year2,0.061776684,0.614415856,2.044293748,2.720486288,2.739351443,0,0,0,0,0,0,0,0,0,0,0,1.900060788,0.839290655,0,0,0,0,0,0,0,0,0,0,0,0,0,1.900060788,0.839290655,0,0,0,0,0,0,0,0,0,0,5.459837731,7.722825,1.796487,14.97914973,0.46,0.98,1.44,0
PIPN 21,9,01Year5,0.026363007,0.726570618,1.755560005,2.50849363,3.601955727,0,0,0,0,0,0,0,0,0,0,0,2.109883452,1.492072275,0,0,0,0,0,0,0,0,0,0,0,0,0,2.109883452,1.492072275,0,0,0,0,0,0,0,0,0,0,6.110449357,4.365075,1.938556125,12.41408048,0.26,1.0575,1.3175,0
PIPN 21,10,01Year10,0.175964117,0.774652123,1.469986662,2.420602902,3.199795621,1.00640667,0,0,0,0,0,0,0,0,0,0,0.472100993,0.839290655,1.888403973,0,0,1.00640667,0,0,0,0,0,0,0,0,0,0.472100993,2.727694628,0,0,0,0,1.00640667,0,0,0,0,0,6.626805193,7.63888125,2.309769,16.57545544,0.455,1.26,1.715,0
PIPN 21,13,02Post,0.043525465,1.342091933,0.587466061,1.97308346,2.678114069,0,0,0,0,0,0,0,0,0,0,0,1.824291493,0.853822576,0,0,0,0,0,0,0,0,0,0,0,0,0,1.824291493,0.853822576,0,0,0,0,0,0,0,0,0,0,4.651197529,6.379725,1.01739825,12.04832078,0.38,0.555,0.935,0
PIPN 21,14,02Year1,0.043975098,1.228131153,1.168093944,2.440200195,2.969534435,0,0,0,0,0,0,0,0,0,0,0,1.130711021,1.838823414,0,0,0,0,0,0,0,0,0,0,0,0,0,1.130711021,1.838823414,0,0,0,0,0,0,0,0,0,0,5.40973463,2.476340625,0.94407225,8.830147505,0.1475,0.515,0.6625,0
PIPN 21,15,02Year2,0.087910577,0.832157933,0.88435949,1.804428,1.479716054,0,0,0,0,0,0,0,0,0,0,0,1.479716054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.479716054,0,0,0,0,0,0,0,0,0,0,0,3.284144054,7.009303125,1.095307125,11.3887543,0.4175,0.5975,1.015,0
PIPN 21,19,03Post,0.069793724,0.838473653,2.044293748,2.952561125,3.580782059,0.214408378,0,0,0,0,0,0,0,0,0,0,0.965950415,0,2.614831644,0,0,0.214408378,0,0,0,0,0,0,0,0,0,0.965950415,2.614831644,0,0,0,0,0.214408378,0,0,0,0,0,6.747751562,1.636903125,0.572859375,8.957514062,0.0975,0.3125,0.41,0
PIPN 21,20,03Year1,0.113731344,0.387858281,0.873718007,1.375307631,33.30105171,0.280043596,0,0,0,0,0,0,0,0,0,0,0.472100994,3.185185511,0,12.64812942,16.99563579,0.280043596,0,0,0,0,0,0,0,0,0,0.472100994,3.185185511,12.64812942,16.99563579,0,0,0.280043596,0,0,0,0,0,34.95640293,4.071271875,1.36569675,40.39337156,0.2425,0.745,0.9875,0
PIPN 21,21,03Year2,0.052931021,0.8925206,0.879360202,1.824811822,26.34048493,0.157524523,0,0,0,0,0,0,0,0,0,0,1.548791148,0,2.869792552,0,21.92190122,0.157524523,0,0,0,0,0,0,0,0,0,1.548791148,2.869792552,0,21.92190122,0,0,0.157524523,0,0,0,0,0,28.32282127,3.8614125,1.1548845,33.33911827,0.23,0.63,0.86,0
PIPN 21,22,03Year5,0.052631266,1.274756919,1.159934257,2.487322442,17.60781411,1.96308682,0,0,0,0,0,0,0,0,0,0,2.145407935,0,0,6.136954436,9.325451734,0,0,1.96308682,0,0,0,0,0,0,0,2.145407935,0,6.136954436,9.325451734,0,0,0,1.96308682,0,0,0,0,22.05822337,3.35775,1.0082325,26.42420587,0.2,0.55,0.75,0
PIPN 21,23,03Year10,0.069549099,0.830702194,1.469986662,2.370237954,17.19971291,20.15160489,0,0,0,0,0,0,0,0,0,0,1.550356351,0.985000839,2.331362934,12.33299279,0,0.214408378,0,2.154498913,6.84349464,10.93920295,0,0,0,0,0,1.550356351,3.316363773,12.33299279,0,0,0,0.214408378,2.154498913,6.84349464,10.93920295,0,0,39.72155575,13.89269063,2.39226075,56.00650712,0.8275,1.305,2.1325,0
PIPN 22,5,Pre,0.112286573,0.87798226,2.304850608,3.295119441,0.494343938,0.157171425,0,0,0,0,0,0,0,0,0,0,0.494343938,0,0,0,0,0.157171425,0,0,0,0,0,0,0,0,0,0.494343938,0,0,0,0,0,0.157171425,0,0,0,0,0,3.946634804,19.68480938,0.765340125,24.3967843,1.1725,0.4175,1.59,0
PIPN 22,6,01Post,0.051826631,1.042557997,2.016821687,3.111206315,0.22359763,0,0,0,0,0,0,0,0,0,0,0,0.22359763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22359763,0,0,0,0,0,0,0,0,0,0,0,3.334803945,12.80142188,0.61410525,16.75033107,0.7625,0.335,1.0975,0
PIPN 22,7,01Year1,0.094991462,0.713365387,1.440677405,2.249034254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.249034254,3.94535625,1.09072425,7.285114754,0.235,0.595,0.83,0
PIPN 22,8,01Year2,0.069086348,1.152323607,3.169052596,4.390462551,0,0.346692243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346692243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346692243,0,0,0,0,0,4.737154793,6.253809375,1.3748625,12.36582667,0.3725,0.75,1.1225,0
PIPN 22,9,01Year5,0.069098865,0.932893861,1.152518887,2.154511614,0.22359763,0,0,0,0,0,0,0,0,0,0,0,0.22359763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22359763,0,0,0,0,0,0,0,0,0,0,0,2.378109244,5.62423125,1.269456375,9.271796869,0.335,0.6925,1.0275,0
PIPN 22,10,01Year10,0.051824473,1.426815791,1.152518887,2.631159151,0.285022994,0,0,0,0,0,0,0,0,0,0,0,0.285022994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285022994,0,0,0,0,0,0,0,0,0,0,0,2.916182145,7.2191625,1.306119375,11.44146402,0.43,0.7125,1.1425,0
PIPN 22,13,02Post,0.069088938,0.823133743,0.288086534,1.180309215,0.285022993,0,0,0,0,0,0,0,0,0,0,0,0.285022993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285022993,0,0,0,0,0,0,0,0,0,0,0,1.465332208,4.1971875,1.205296125,6.867815833,0.25,0.6575,0.9075,0
PIPN 22,14,02Year1,0.025907704,0.932885641,0.576201852,1.534995197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.534995197,3.8614125,0.976152375,6.372560072,0.23,0.5325,0.7625,0
PIPN 22,15,02Year2,0.01727353,0.713373616,1.152518887,1.883166033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.883166033,2.980003125,1.104472875,5.967642033,0.1775,0.6025,0.78,0
PIPN 22,19,03Post,0.025910294,0.658503159,0.864288386,1.548701839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.548701839,1.217184375,0.36663,3.132516214,0.0725,0.2,0.2725,0
PIPN 22,20,03Year1,0.025910294,0.329239236,0.288086534,0.643236064,0.209404649,0,0,0,0,0,0,0,0,0,0,0,0.209404649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209404649,0,0,0,0,0,0,0,0,0,0,0,0.852640713,4.071271875,0.659934,5.583846588,0.2425,0.36,0.6025,0
PIPN 22,21,03Year2,0.008636765,0.384137126,0.576317035,0.969090925,0.22359763,0,0,0,0,0,0,0,0,0,0,0,0.22359763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22359763,0,0,0,0,0,0,0,0,0,0,0,1.192688556,3.987328125,0.215395125,5.395411806,0.2375,0.1175,0.355,0
PIPN 22,22,03Year5,0.043194614,0.713433955,1.152331721,1.90896029,0.285022994,0,0,0,0,0,0,0,0,0,0,0,0.285022994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285022994,0,0,0,0,0,0,0,0,0,0,0,2.193983283,2.01465,0.59577375,4.804407033,0.12,0.325,0.445,0
PIPN 22,23,03Year10,0.051827063,1.426925502,1.152331721,2.631084286,2.383932988,0,0,0,0,0,0,0,0,0,0,0,0.284909064,0,2.099023923,0,0,0,0,0,0,0,0,0,0,0,0,0.284909064,2.099023923,0,0,0,0,0,0,0,0,0,0,5.015017273,6.04395,1.416108375,12.47507565,0.36,0.7725,1.1325,0
PIPN 23,0,PR01,0.069116128,1.152510089,1.440792588,2.662418804,3.553871371,0,0,0,0,0,0,0,0,0,0,0,0.75599512,2.797876252,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75599512,2.797876252,0,0,0,0,0,0,0,0,0,0,6.216290175,8.856065625,2.346432,17.4187878,0.5275,1.28,1.8075,0
PIPN 23,5,Pre,0.069112245,1.152570415,1.152619634,2.374302294,6.972632541,0,0,0,0,0,0,0,0,0,0,0,0.942172111,1.140490577,0,4.889969853,0,0,0,0,0,0,0,0,0,0,0,0.942172111,1.140490577,4.889969853,0,0,0,0,0,0,0,0,0,9.346934836,11.080575,2.53891275,22.96642259,0.66,1.385,2.045,0
PIPN 23,6,01Post,0.00863547,0.439092596,0.86436037,1.312088435,1.722170156,0,0,0,0,0,0,0,0,0,0,0,0.581679578,1.140490577,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581679578,1.140490577,0,0,0,0,0,0,0,0,0,0,3.034258591,4.1971875,0.499533375,7.730979466,0.25,0.2725,0.5225,0
PIPN 23,7,01Year1,0.051832672,0.768405866,0.86436037,1.684598907,1.978109173,0,0,0,0,0,0,0,0,0,0,0,0,1.978109173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.978109173,0,0,0,0,0,0,0,0,0,0,3.66270808,2.224509375,0.600356625,6.48757408,0.1325,0.3275,0.46,0
PIPN 23,8,01Year2,0.043194182,0.493974023,0.288043335,0.82521154,2.201706803,0,0,0,0,0,0,0,0,0,0,0,0.22359763,1.978109173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22359763,1.978109173,0,0,0,0,0,0,0,0,0,0,3.026918343,1.5109875,0.44912175,4.987027593,0.09,0.245,0.335,0
PIPN 23,9,01Year5,0.051830084,0.329332465,0,0.381162549,3.606811995,0,0,0,0,0,0,0,0,0,0,0,0.581679579,1.140490579,1.884641837,0,0,0,0,0,0,0,0,0,0,0,0,0.581679579,3.025132416,0,0,0,0,0,0,0,0,0,0,3.987974544,3.10591875,1.09072425,8.184617544,0.185,0.595,0.78,0
PIPN 23,10,01Year10,0.034558279,0.82332295,1.152446903,2.010328132,8.533638031,0.213927773,0,0,0,0,0,0,0,0,0,0,1.151725567,1.978109173,5.403803291,0,0,0.213927773,0,0,0,0,0,0,0,0,0,1.151725567,7.381912464,0,0,0,0,0.213927773,0,0,0,0,0,10.75789394,2.01465,1.141135875,13.91367981,0.12,0.6225,0.7425,0
PIPN 23,13,02Post,0.103663621,0.713592988,0.864403569,1.681660178,4.031039484,0,0,0,0,0,0,0,0,0,0,0,0,2.146397647,1.884641837,0,0,0,0,0,0,0,0,0,0,0,0,0,4.031039484,0,0,0,0,0,0,0,0,0,0,5.712699663,2.056621875,0.46745325,8.236774788,0.1225,0.255,0.3775,0
PIPN 23,14,02Year1,0.017280866,0.65873623,0.576245051,1.252262147,3.426092722,0.279485684,0,0,0,0,0,0,0,0,0,0,0.703832291,0.837618594,1.884641837,0,0,0.279485684,0,0,0,0,0,0,0,0,0,0.703832291,2.722260431,0,0,0,0,0.279485684,0,0,0,0,0,4.957840553,3.903384375,0.696597,9.557821928,0.2325,0.38,0.6125,0
PIPN 23,15,02Year2,0.034551806,0.71358203,0.864403569,1.612537405,3.728566103,0.428037266,0,0,0,0,0,0,0,0,0,0,0.703832291,1.140091975,1.884641837,0,0,0.428037266,0,0,0,0,0,0,0,0,0,0.703832291,3.024733812,0,0,0,0,0.428037266,0,0,0,0,0,5.769140774,1.385071875,1.141135875,8.295348524,0.0825,0.6225,0.705,0
PIPN 23,16,02Year5,0.025919356,1.097795919,1.440792588,2.564507863,4.286926189,0.213981227,0,0,0,0,0,0,0,0,0,0,0.209352338,1.977710569,2.099863281,0,0,0.213981227,0,0,0,0,0,0,0,0,0,0.209352338,4.077573851,0,0,0,0,0.213981227,0,0,0,0,0,7.065415278,6.63155625,1.471102875,15.1680744,0.395,0.8025,1.1975,0
PIPN 24,0,PR01,0.044079238,0.895520866,0.877883877,1.817483981,12.28016215,1.14917173,0,0,0,0,0,0,0,0,0,0,0.496206986,1.320948554,0,10.46300662,0,0,1.14917173,0,0,0,0,0,0,0,0,0.496206986,1.320948554,10.46300662,0,0,0,0,1.14917173,0,0,0,0,15.24681787,50.91188438,3.020114625,69.17881687,3.0325,1.6475,4.68,0
PIPN 24,5,Pre,0.079056399,1.060397693,0.877883877,2.017337969,24.38975793,1.577232977,0,0,0,0,0,0,0,0,0,0,1.051292816,0,3.105696822,8.730993145,11.50177515,0.448895207,1.12833777,0,0,0,0,0,0,0,0,1.051292816,3.105696822,8.730993145,11.50177515,0,0,0.448895207,1.12833777,0,0,0,0,27.98432887,29.42228438,4.587457875,61.99407112,1.7525,2.5025,4.255,0
PIPN 24,6,01Post,0,0.280567819,0.296208037,0.576775855,1.522481358,0,0,0,0,0,0,0,0,0,0,0,0.382674186,1.139807171,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382674186,1.139807171,0,0,0,0,0,0,0,0,0,0,2.099257213,0.377746875,0.02749725,2.504501338,0.0225,0.015,0.0375,0
PIPN 24,7,01Year1,0.026318747,0.504737939,0.296208037,0.827264722,3.298328758,0,0,0,0,0,0,0,0,0,0,0,0,1.139807173,2.158521585,0,0,0,0,0,0,0,0,0,0,0,0,0,3.298328758,0,0,0,0,0,0,0,0,0,0,4.12559348,1.5109875,0.4216245,6.05820548,0.09,0.23,0.32,0
PIPN 24,8,01Year2,0,0.280730645,0.296208037,0.576938682,1.139807173,0,0,0,0,0,0,0,0,0,0,0,0,1.139807173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.139807173,0,0,0,0,0,0,0,0,0,0,1.716745855,14.39635313,1.122804375,17.23590335,0.8575,0.6125,1.47,0
PIPN 24,9,01Year5,0.017599496,0.725692252,0.590519491,1.333811239,1.463048676,1.366518222,0,0,0,0,0,0,0,0,0,0,0.291108979,1.171939697,0,0,0,0,1.366518222,0,0,0,0,0,0,0,0,0.291108979,1.171939697,0,0,0,0,0,1.366518222,0,0,0,0,4.163378137,3.903384375,1.397776875,9.464539387,0.2325,0.7625,0.995,0
PIPN 24,10,01Year10,0.104913812,1.334268264,3.831842741,5.271024816,43.42328487,0.528402621,0,0,0,0,0,0,0,0,0,0,3.633347832,8.242422804,2.566103803,3.6345892,25.34682124,0.528402621,0,0,0,0,0,0,0,0,0,3.633347832,10.80852661,3.6345892,25.34682124,0,0,0.528402621,0,0,0,0,0,49.22271231,3.315778125,1.663583625,54.20207406,0.1975,0.9075,1.105,0
PIPN 25,0,PR01,0.008650567,0.769022502,0.86564076,1.643313829,0.838287818,0,0,0,0,0,0,0,0,0,0,0,0,0.838287818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.838287818,0,0,0,0,0,0,0,0,0,0,2.481601647,14.48029688,1.246542,18.20844052,0.8625,0.68,1.5425,0
PIPN 25,1,PR02,0.043220489,0.604361753,0.57709384,1.224676081,1.053187078,0,0,0,0,0,0,0,0,0,0,0,1.053187078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.053187078,0,0,0,0,0,0,0,0,0,0,0,2.277863159,10.95465938,1.18238175,14.41490428,0.6525,0.645,1.2975,0
PIPN 25,5,Pre,0.008636765,0.274763433,0.86564076,1.149040957,1.583636893,0,0,0,0,0,0,0,0,0,0,0,0.745349075,0.838287818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745349075,0.838287818,0,0,0,0,0,0,0,0,0,0,2.73267785,6.8833875,1.599423375,11.21548872,0.41,0.8725,1.2825,0
PIPN 25,6,01Post,0,0.824051873,0.57709384,1.401145713,0.509149728,0,0,0,0,0,0,0,0,0,0,0,0.509149728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509149728,0,0,0,0,0,0,0,0,0,0,0,1.910295441,7.47099375,0.92574075,10.30702994,0.445,0.505,0.95,0
PIPN 25,7,01Year1,0.060485395,0.329496891,0.57709384,0.967076126,5.075820894,0,0,0,0,0,0,0,0,0,0,0,0.509306182,0,0,4.566514713,0,0,0,0,0,0,0,0,0,0,0,0.509306182,0,4.566514713,0,0,0,0,0,0,0,0,0,6.04289702,2.560284375,0.953238,9.556419395,0.1525,0.52,0.6725,0
PIPN 25,8,01Year2,0.008636765,0.549263776,0.86564076,1.423541301,5.075664448,0,0,0,0,0,0,0,0,0,0,0,0.509149729,0,0,4.56651472,0,0,0,0,0,0,0,0,0,0,0,0.509149729,0,4.56651472,0,0,0,0,0,0,0,0,0,6.499205749,8.016628125,0.879912,15.39574587,0.4775,0.48,0.9575,0
PIPN 25,9,01Year5,0.017287332,0.329609252,0.865180374,1.212076957,4.85192189,0,0,0,0,0,0,0,0,0,0,0,0.28540717,0,0,4.56651472,0,0,0,0,0,0,0,0,0,0,0,0.28540717,0,4.56651472,0,0,0,0,0,0,0,0,0,6.063998847,5.414371875,1.406942625,12.88531335,0.3225,0.7675,1.09,0
PIPN 25,10,01Year10,0.008641943,0.604054801,0.57709384,1.189790585,5.87100332,0,0,0,0,0,0,0,0,0,0,0,0.62883081,0,0,5.24217251,0,0,0,0,0,0,0,0,0,0,0,0.62883081,0,5.24217251,0,0,0,0,0,0,0,0,0,7.060793904,4.78479375,1.14571875,12.9913064,0.285,0.625,0.91,0
PIPN 26,5,Pre,0.086354697,0.603544922,0,0.68989962,1.488504497,2.640957034,0,0,0,0,0,0,0,0,0,0,0,1.488504497,0,0,0,0.528191407,0,2.112765627,0,0,0,0,0,0,0,0,1.488504497,0,0,0,0,0.528191407,2.112765627,0,0,0,0,4.819361151,9.611559375,3.2446755,17.67559603,0.5725,1.77,2.3425,0
PIPN 26,6,01Post,0.025906409,0.877883524,0,0.903789933,2.122281803,0,0,0,0,0,0,0,0,0,0,0,1.284998023,0.83728378,0,0,0,0,0,0,0,0,0,0,0,0,0,1.284998023,0.83728378,0,0,0,0,0,0,0,0,0,0,3.026071736,4.994653125,1.283205,9.303929861,0.2975,0.7,0.9975,0
PIPN 26,7,01Year1,0.146802985,0.658412643,0,0.805215628,2.401376396,0.279373967,0,0,0,0,0,0,0,0,0,0,0.581447069,1.819929327,0,0,0,0.279373967,0,0,0,0,0,0,0,0,0,0.581447069,1.819929327,0,0,0,0,0.279373967,0,0,0,0,0,3.485965991,3.27380625,1.214461875,7.974234116,0.195,0.6625,0.8575,0
PIPN 26,8,01Year2,0.086354697,0.384074042,0,0.470428739,2.122281803,0.213895694,0,0,0,0,0,0,0,0,0,0,1.284998023,0.83728378,0,0,0,0.213895694,0,0,0,0,0,0,0,0,0,1.284998023,0.83728378,0,0,0,0,0.213895694,0,0,0,0,0,2.806606235,2.350425,1.608589125,6.76562036,0.14,0.8775,1.0175,0
PIPN 26,9,01Year5,0.043177349,0.274338601,0,0.31751595,2.383932988,0,0,0,0,0,0,0,0,0,0,0,1.546649207,0.837283781,0,0,0,0,0,0,0,0,0,0,0,0,0,1.546649207,0.837283781,0,0,0,0,0,0,0,0,0,0,2.701448937,7.429021875,1.452771375,11.58324219,0.4425,0.7925,1.235,0
PIPN 26,13,02Post,0.025906409,0.493809482,0,0.519715891,0.703550955,0,0,0,0,0,0,0,0,0,0,0,0.703550955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703550955,0,0,0,0,0,0,0,0,0,0,0,1.223266846,9.98930625,0.517864875,11.73043797,0.595,0.2825,0.8775,0
PIPN 26,14,02Year1,0.034541879,0.05486772,0.288043335,0.377452934,0.703550955,0,0,0,0,0,0,0,0,0,0,0,0.703550955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703550955,0,0,0,0,0,0,0,0,0,0,0,1.081003889,1.972678125,1.086141375,4.139823389,0.1175,0.5925,0.71,0
PIPN 26,15,02Year2,0.051812818,0.219470881,0.576086669,0.847370369,0.703550955,0,0,0,0,0,0,0,0,0,0,0,0.703550955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703550955,0,0,0,0,0,0,0,0,0,0,0,1.550921324,4.323103125,0.838666125,6.712690574,0.2575,0.4575,0.715,0
PIPN 26,16,02Year5,0.017270939,0.603544922,0.288043335,0.908859197,0.703550955,0,0,0,0,0,0,0,0,0,0,0,0.703550955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703550955,0,0,0,0,0,0,0,0,0,0,0,1.612410151,5.96000625,1.736909625,9.309326026,0.355,0.9475,1.3025,0
PIPN 26,17,02Year10,0.129532046,1.207089845,1.728260008,3.064881899,0.58144707,0,0,0,0,0,0,0,0,0,0,0,0.58144707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58144707,0,0,0,0,0,0,0,0,0,0,0,3.646328969,7.429021875,1.663583625,12.73893447,0.4425,0.9075,1.35,0
PIPN 27,5,Pre,0.034953994,0.891327218,0.585014622,1.511295834,6.193943544,0,0,0,0,0,0,0,0,0,0,0,0.292333183,0.987497179,0,4.914113182,0,0,0,0,0,0,0,0,0,0,0,0.292333183,0.987497179,4.914113182,0,0,0,0,0,0,0,0,0,7.705239378,20.86002188,3.409659,31.97492025,1.2425,1.86,3.1025,0
PIPN 27,6,01Post,0.034771608,0.110277239,0,0.145048847,9.967072687,0,0,0,0,0,0,0,0,0,0,0,1.433192708,0,0,8.533879978,0,0,0,0,0,0,0,0,0,0,0,1.433192708,0,8.533879978,0,0,0,0,0,0,0,0,0,10.11212153,3.1898625,0.242892375,13.54487641,0.19,0.1325,0.3225,0
PIPN 27,7,01Year1,0.008707698,0.16773353,0,0.176441228,6.550798256,0.443514931,0,0,0,0,0,0,0,0,0,0,1.274004679,0,0,5.276793577,0,0.443514931,0,0,0,0,0,0,0,0,0,1.274004679,0,5.276793577,0,0,0,0.443514931,0,0,0,0,0,7.170754416,2.560284375,0.769923,10.50096179,0.1525,0.42,0.5725,0
PIPN 27,8,01Year2,0.034990514,0.558396544,0.289465496,0.882852554,11.47368029,0,0,0,0,0,0,0,0,0,0,0,1.76663247,0.850697119,0,8.856350697,0,0,0,0,0,0,0,0,0,0,0,1.76663247,0.850697119,8.856350697,0,0,0,0,0,0,0,0,0,12.35653284,0.965353125,1.64066925,14.96255521,0.0575,0.895,0.9525,0
PIPN 27,9,01Year5,0.061448787,0.49778246,0.586001707,1.145232954,13.00229369,0,0,0,0,0,0,0,0,0,0,0,1.468251782,0.998387593,0,10.53565431,0,0,0,0,0,0,0,0,0,0,0,1.468251782,0.998387593,10.53565431,0,0,0,0,0,0,0,0,0,14.14752664,1.636903125,1.086141375,16.87057114,0.0975,0.5925,0.69,0
PIPN 27,10,01Year10,0.070106324,0.726130074,0.579918077,1.376154476,0.948208888,5.42142334,0,0,0,0,0,0,0,0,0,0,0.948208888,0,0,0,0,0.359247095,0,0,5.062176245,0,0,0,0,0,0,0.948208888,0,0,0,0,0,0.359247095,0,5.062176245,0,0,0,7.745786704,4.155215625,1.361113875,13.2621162,0.2475,0.7425,0.99,0
